0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13,16,19,22:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 3:s 3:s 3:s 3:s 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 15,18,21,24:s(100)[.75] 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13,16,19,22:s(100)[.75] 14,17,20,23:s(100)[.75] 3:s 3:s 3:s 14,17,20,23:s(100)[.75] 15,18,21,24:s(100)[.75] 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13,16,19,22:s(100)[.75] 14,17,20,23:s(100)[.75] 3:s 3:s 3:s 3:s 3:s 14,17,20,23:s(100)[.75] 15,18,21,24:s(100)[.75] 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13,16,19,22:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 15,18,21,24:s(100)[.75] 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13,16,19,22:s(100)[.75] 15,18,21,24:s(100)[.75] 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13,16,19,22:s(100)[.75] 15,18,21,24:s(100)[.75] 0 0 0 0 0 0 0 0 13,16,19,22:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 15,18,21,24:s(100)[.75] 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13,16,19,22:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 15,18,21,24:s(100)[.75] 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3:s 4:s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13,16,19,22:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 15,18,21,24:s(100)[.75] 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13,16,19,22:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 3:s 3:s 3:s 3:s 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 15,18,21,24:s(100)[.75] 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13,16,19,22:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 15,18,21,24:s(100)[.75] 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2:s 3:s 3:s 3:s 3:s 3:s 3:s 3:s
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13,16,19,22:s(100)[.75] 14,17,20,23:s(100)[.75] 15,18,21,24:s(100)[.75] 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13,16,19,22:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 15,18,21,24:s(100)[.75] 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 13,16,19,22:s(100)[.5] 14,17,20,23:s(100)[.5] 14,17,20,23:s(100)[.5] 14,17,20,23:s(100)[.5] 14,17,20,23:s(100)[.5] 14,17,20,23:s(100)[.5] 14,17,20,23:s(100)[.5] 14,17,20,23:s(100)[.5] 14,17,20,23:s(100)[.5] 15,18,21,24:s(100)[.5] 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13,16,19,22:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 3:s 3:s 3:s 3:s 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 14,17,20,23:s(100)[.75] 15,18,21,24:s(100)[.75] 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1:s 1:s 1:s 1:s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
